,Area,Item,Year,hg/ha_yield,Avg Rainfall (mm),pesticides_tonnes,Avg Temperature (°C),State,Soil Type
309,India,Sweet potatoes,1991,83453,1083,72133,25.85,Odisha,"Sandy, Loamy"
310,India,Sweet potatoes,1991,83453,1083,72133,26.9,Odisha,"Sandy, Loamy"
311,India,Sweet potatoes,1991,83453,1083,72133,25.96,Odisha,"Sandy, Loamy"
312,India,Sweet potatoes,1991,83453,1083,72133,23.77,Odisha,"Sandy, Loamy"
313,India,Sweet potatoes,1991,83453,1083,72133,25.49,Odisha,"Sandy, Loamy"
314,India,Sweet potatoes,1991,83453,1083,72133,25.82,Odisha,"Sandy, Loamy"
315,India,Sweet potatoes,1991,83453,1083,72133,25.74,Odisha,"Sandy, Loamy"
316,India,Sweet potatoes,1991,83453,1083,72133,26.54,Odisha,"Sandy, Loamy"
317,India,Sweet potatoes,1991,83453,1083,72133,27.35,Odisha,"Sandy, Loamy"
318,India,Sweet potatoes,1991,83453,1083,72133,25.4,Odisha,"Sandy, Loamy"
319,India,Sweet potatoes,1991,83453,1083,72133,25.99,Odisha,"Sandy, Loamy"
320,India,Sweet potatoes,1991,83453,1083,72133,25.32,Odisha,"Sandy, Loamy"
321,India,Sweet potatoes,1991,83453,1083,72133,23.77,West Bengal,"Sandy, Loamy"
322,India,Sweet potatoes,1991,83453,1083,72133,26.2,West Bengal,"Sandy, Loamy"
323,India,Sweet potatoes,1991,83453,1083,72133,25.74,West Bengal,"Sandy, Loamy"
324,India,Sweet potatoes,1991,83453,1083,72133,25.55,West Bengal,"Sandy, Loamy"
325,India,Sweet potatoes,1991,83453,1083,72133,25.06,West Bengal,"Sandy, Loamy"
326,India,Sweet potatoes,1991,83453,1083,72133,26.34,West Bengal,"Sandy, Loamy"
327,India,Sweet potatoes,1991,83453,1083,72133,24.62,West Bengal,"Sandy, Loamy"
328,India,Sweet potatoes,1991,83453,1083,72133,26.7,West Bengal,"Sandy, Loamy"
329,India,Sweet potatoes,1991,83453,1083,72133,26.7,West Bengal,"Sandy, Loamy"
330,India,Sweet potatoes,1991,83453,1083,72133,25.74,West Bengal,"Sandy, Loamy"
331,India,Wheat,1991,22814,1083,72133,25.85,Punjab,"Loamy, Sandy"
332,India,Wheat,1991,22814,1083,72133,26.9,Punjab,"Loamy, Sandy"
333,India,Wheat,1991,22814,1083,72133,25.96,Punjab,"Loamy, Sandy"
334,India,Wheat,1991,22814,1083,72133,23.77,Punjab,"Loamy, Sandy"
335,India,Wheat,1991,22814,1083,72133,25.49,Punjab,"Loamy, Sandy"
336,India,Wheat,1991,22814,1083,72133,25.82,Uttar Pradesh,"Loamy, Sandy"
337,India,Wheat,1991,22814,1083,72133,25.74,Uttar Pradesh,"Loamy, Sandy"
338,India,Wheat,1991,22814,1083,72133,26.54,Uttar Pradesh,"Loamy, Sandy"
339,India,Wheat,1991,22814,1083,72133,27.35,Uttar Pradesh,"Loamy, Sandy"
340,India,Wheat,1991,22814,1083,72133,25.4,Uttar Pradesh,"Loamy, Sandy"
341,India,Wheat,1991,22814,1083,72133,25.99,Uttar Pradesh,"Loamy, Sandy"
342,India,Wheat,1991,22814,1083,72133,25.32,Uttar Pradesh,"Loamy, Sandy"
343,India,Wheat,1991,22814,1083,72133,23.77,Uttar Pradesh,"Loamy, Sandy"
344,India,Wheat,1991,22814,1083,72133,26.2,Uttar Pradesh,"Loamy, Sandy"
345,India,Wheat,1991,22814,1083,72133,25.74,Uttar Pradesh,"Loamy, Sandy"
346,India,Wheat,1991,22814,1083,72133,25.55,Uttar Pradesh,"Loamy, Sandy"
347,India,Wheat,1991,22814,1083,72133,25.06,Haryana,"Loamy, Sandy"
348,India,Wheat,1991,22814,1083,72133,26.34,Haryana,"Loamy, Sandy"
349,India,Wheat,1991,22814,1083,72133,24.62,Haryana,"Loamy, Sandy"
350,India,Wheat,1991,22814,1083,72133,26.7,Haryana,"Loamy, Sandy"
351,India,Wheat,1991,22814,1083,72133,26.7,Haryana,"Loamy, Sandy"
352,India,Wheat,1991,22814,1083,72133,25.74,Haryana,"Loamy, Sandy"
353,India,Cassava,1992,232463,1083,70791,25.69,Kerala ,"Sandy,Loamy"
354,India,Cassava,1992,232463,1083,70791,26.82,Kerala ,"Sandy,Loamy"
355,India,Cassava,1992,232463,1083,70791,26.09,Kerala ,"Sandy,Loamy"
356,India,Cassava,1992,232463,1083,70791,23.79,Kerala ,"Sandy,Loamy"
357,India,Cassava,1992,232463,1083,70791,25.16,Kerala ,"Sandy,Loamy"
358,India,Cassava,1992,232463,1083,70791,25.91,Kerala ,"Sandy,Loamy"
359,India,Cassava,1992,232463,1083,70791,25.52,Kerala ,"Sandy,Loamy"
360,India,Cassava,1992,232463,1083,70791,26.41,Kerala ,"Sandy,Loamy"
361,India,Cassava,1992,232463,1083,70791,27.24,Kerala ,"Sandy,Loamy"
362,India,Cassava,1992,232463,1083,70791,25.41,Kerala ,"Sandy,Loamy"
363,India,Cassava,1992,232463,1083,70791,25.73,Tamil nadu,"Sandy,Loamy"
364,India,Cassava,1992,232463,1083,70791,25.27,Tamil nadu,"Sandy,Loamy"
365,India,Cassava,1992,232463,1083,70791,23.79,Tamil nadu,"Sandy,Loamy"
366,India,Cassava,1992,232463,1083,70791,26.32,Tamil nadu,"Sandy,Loamy"
367,India,Cassava,1992,232463,1083,70791,25.52,Tamil nadu,"Sandy,Loamy"
368,India,Cassava,1992,232463,1083,70791,25.58,Tamil nadu,"Sandy,Loamy"
369,India,Cassava,1992,232463,1083,70791,25.14,Tamil nadu,"Sandy,Loamy"
370,India,Cassava,1992,232463,1083,70791,26.37,Tamil nadu,"Sandy,Loamy"
371,India,Cassava,1992,232463,1083,70791,24.62,Tamil nadu,"Sandy,Loamy"
372,India,Cassava,1992,232463,1083,70791,26.78,Tamil nadu,"Sandy,Loamy"
373,India,Cassava,1992,232463,1083,70791,26.78,Tamil nadu,"Sandy,Loamy"
374,India,Cassava,1992,232463,1083,70791,25.89,Tamil nadu,"Sandy,Loamy"
375,India,Maize,1992,16758,1083,70791,25.69,Karnataka ,"Loamy,Sandy"
376,India,Maize,1992,16758,1083,70791,26.82,Karnataka ,"Loamy,Sandy"
377,India,Maize,1992,16758,1083,70791,26.09,Karnataka ,"Loamy,Sandy"
378,India,Maize,1992,16758,1083,70791,23.79,Karnataka ,"Loamy,Sandy"
379,India,Maize,1992,16758,1083,70791,25.16,Karnataka ,"Loamy,Sandy"
380,India,Maize,1992,16758,1083,70791,25.91,Andhra Pradesh,"Loamy,Sandy"
381,India,Maize,1992,16758,1083,70791,25.52,Andhra Pradesh,"Loamy,Sandy"
382,India,Maize,1992,16758,1083,70791,26.41,Andhra Pradesh,"Loamy,Sandy"
383,India,Maize,1992,16758,1083,70791,27.24,Andhra Pradesh,"Loamy,Sandy"
384,India,Maize,1992,16758,1083,70791,25.41,Andhra Pradesh,"Loamy,Sandy"
385,India,Maize,1992,16758,1083,70791,25.73,Bihar,"Loamy,Sandy"
386,India,Maize,1992,16758,1083,70791,25.27,Bihar,"Loamy,Sandy"
387,India,Maize,1992,16758,1083,70791,23.79,Bihar,"Loamy,Sandy"
388,India,Maize,1992,16758,1083,70791,26.32,Bihar,"Loamy,Sandy"
389,India,Maize,1992,16758,1083,70791,25.52,Bihar,"Loamy,Sandy"
390,India,Maize,1992,16758,1083,70791,25.58,Bihar,"Loamy,Sandy"
391,India,Maize,1992,16758,1083,70791,25.14,Bihar,"Loamy,Sandy"
392,India,Maize,1992,16758,1083,70791,26.37,Bihar,"Loamy,Sandy"
393,India,Maize,1992,16758,1083,70791,24.62,Bihar,"Loamy,Sandy"
394,India,Maize,1992,16758,1083,70791,26.78,Bihar,"Loamy,Sandy"
395,India,Maize,1992,16758,1083,70791,26.78,Bihar,"Loamy,Sandy"
396,India,Maize,1992,16758,1083,70791,25.89,Bihar,"Loamy,Sandy"
397,India,Potatoes,1992,160294,1083,70791,25.69,Uttar Pradesh,"Sandy, Loamy"
398,India,Potatoes,1992,160294,1083,70791,26.82,Uttar Pradesh,"Sandy, Loamy"
399,India,Potatoes,1992,160294,1083,70791,26.09,Uttar Pradesh,"Sandy, Loamy"
400,India,Potatoes,1992,160294,1083,70791,23.79,Uttar Pradesh,"Sandy, Loamy"
401,India,Potatoes,1992,160294,1083,70791,25.16,Uttar Pradesh,"Sandy, Loamy"
402,India,Potatoes,1992,160294,1083,70791,25.91,Uttar Pradesh,"Sandy, Loamy"
403,India,Potatoes,1992,160294,1083,70791,25.52,Uttar Pradesh,"Sandy, Loamy"
404,India,Potatoes,1992,160294,1083,70791,26.41,Uttar Pradesh,"Sandy, Loamy"
405,India,Potatoes,1992,160294,1083,70791,27.24,Uttar Pradesh,"Sandy, Loamy"
406,India,Potatoes,1992,160294,1083,70791,25.41,Uttar Pradesh,"Sandy, Loamy"
407,India,Potatoes,1992,160294,1083,70791,25.73,West Bengal,"Sandy, Loamy"
408,India,Potatoes,1992,160294,1083,70791,25.27,West Bengal,"Sandy, Loamy"
409,India,Potatoes,1992,160294,1083,70791,23.79,West Bengal,"Sandy, Loamy"
410,India,Potatoes,1992,160294,1083,70791,26.32,West Bengal,"Sandy, Loamy"
411,India,Potatoes,1992,160294,1083,70791,25.52,West Bengal,"Sandy, Loamy"
412,India,Potatoes,1992,160294,1083,70791,25.58,Punjab,"Sandy, Loamy"
413,India,Potatoes,1992,160294,1083,70791,25.14,Punjab,"Sandy, Loamy"
414,India,Potatoes,1992,160294,1083,70791,26.37,Punjab,"Sandy, Loamy"
415,India,Potatoes,1992,160294,1083,70791,24.62,Punjab,"Sandy, Loamy"
416,India,Potatoes,1992,160294,1083,70791,26.78,Punjab,"Sandy, Loamy"
417,India,Potatoes,1992,160294,1083,70791,26.78,Punjab,"Sandy, Loamy"
418,India,Potatoes,1992,160294,1083,70791,25.89,Punjab,"Sandy, Loamy"
419,India,Rice,1992,26092,1083,70791,25.69,West Bengal,"Clay, Clayskeletal"
420,India,Rice,1992,26092,1083,70791,26.82,West Bengal,"Clay, Clayskeletal"
421,India,Rice,1992,26092,1083,70791,26.09,West Bengal,"Clay, Clayskeletal"
422,India,Rice,1992,26092,1083,70791,23.79,West Bengal,"Clay, Clayskeletal"
423,India,Rice,1992,26092,1083,70791,25.16,West Bengal,"Clay, Clayskeletal"
424,India,Rice,1992,26092,1083,70791,25.91,West Bengal,"Clay, Clayskeletal"
425,India,Rice,1992,26092,1083,70791,25.52,Punjab,"Clay, Clayskeletal"
426,India,Rice,1992,26092,1083,70791,26.41,Punjab,"Clay, Clayskeletal"
427,India,Rice,1992,26092,1083,70791,27.24,Punjab,"Clay, Clayskeletal"
428,India,Rice,1992,26092,1083,70791,25.41,Punjab,"Clay, Clayskeletal"
429,India,Rice,1992,26092,1083,70791,25.73,Punjab,"Clay, Clayskeletal"
430,India,Rice,1992,26092,1083,70791,25.27,Tamil nadu,"Clay, Clayskeletal"
431,India,Rice,1992,26092,1083,70791,23.79,Tamil nadu,"Clay, Clayskeletal"
432,India,Rice,1992,26092,1083,70791,26.32,Tamil nadu,"Clay, Clayskeletal"
433,India,Rice,1992,26092,1083,70791,25.52,Tamil nadu,"Clay, Clayskeletal"
434,India,Rice,1992,26092,1083,70791,25.58,Tamil nadu,"Clay, Clayskeletal"
435,India,Rice,1992,26092,1083,70791,25.14,Tamil nadu,"Clay, Clayskeletal"
436,India,Rice,1992,26092,1083,70791,26.37,Andhra Pradesh,"Clay, Clayskeletal"
437,India,Rice,1992,26092,1083,70791,24.62,Andhra Pradesh,"Clay, Clayskeletal"
438,India,Rice,1992,26092,1083,70791,26.78,Andhra Pradesh,"Clay, Clayskeletal"
439,India,Rice,1992,26092,1083,70791,26.78,Andhra Pradesh,"Clay, Clayskeletal"
440,India,Rice,1992,26092,1083,70791,25.89,Andhra Pradesh,"Clay, Clayskeletal"
441,India,Sorghum,1992,9820,1083,70791,25.69,Maharashtra ,"Loamy, Sandy"
442,India,Sorghum,1992,9820,1083,70791,26.82,Maharashtra ,"Loamy, Sandy"
443,India,Sorghum,1992,9820,1083,70791,26.09,Maharashtra ,"Loamy, Sandy"
444,India,Sorghum,1992,9820,1083,70791,23.79,Maharashtra ,"Loamy, Sandy"
445,India,Sorghum,1992,9820,1083,70791,25.16,Maharashtra ,"Loamy, Sandy"
446,India,Sorghum,1992,9820,1083,70791,25.91,Karnataka ,"Loamy, Sandy"
447,India,Sorghum,1992,9820,1083,70791,25.52,Karnataka ,"Loamy, Sandy"
448,India,Sorghum,1992,9820,1083,70791,26.41,Karnataka ,"Loamy, Sandy"
449,India,Sorghum,1992,9820,1083,70791,27.24,Karnataka ,"Loamy, Sandy"
450,India,Sorghum,1992,9820,1083,70791,25.41,Karnataka ,"Loamy, Sandy"
451,India,Sorghum,1992,9820,1083,70791,25.73,Tamil nadu,"Loamy, Sandy"
452,India,Sorghum,1992,9820,1083,70791,25.27,Tamil nadu,"Loamy, Sandy"
453,India,Sorghum,1992,9820,1083,70791,23.79,Tamil nadu,"Loamy, Sandy"
454,India,Sorghum,1992,9820,1083,70791,26.32,Tamil nadu,"Loamy, Sandy"
455,India,Sorghum,1992,9820,1083,70791,25.52,Tamil nadu,"Loamy, Sandy"
456,India,Sorghum,1992,9820,1083,70791,25.58,Tamil nadu,"Loamy, Sandy"
457,India,Sorghum,1992,9820,1083,70791,25.14,Tamil nadu,"Loamy, Sandy"
458,India,Sorghum,1992,9820,1083,70791,26.37,Tamil nadu,"Loamy, Sandy"
459,India,Sorghum,1992,9820,1083,70791,24.62,Tamil nadu,"Loamy, Sandy"
460,India,Sorghum,1992,9820,1083,70791,26.78,Tamil nadu,"Loamy, Sandy"
461,India,Sorghum,1992,9820,1083,70791,26.78,Tamil nadu,"Loamy, Sandy"
462,India,Sorghum,1992,9820,1083,70791,25.89,Tamil nadu,"Loamy, Sandy"
463,India,Soybeans,1992,8947,1083,70791,25.69,Madhya Pradesh ,"Loamy, Sandy"
464,India,Soybeans,1992,8947,1083,70791,26.82,Madhya Pradesh ,"Loamy, Sandy"
465,India,Soybeans,1992,8947,1083,70791,26.09,Madhya Pradesh ,"Loamy, Sandy"
466,India,Soybeans,1992,8947,1083,70791,23.79,Madhya Pradesh ,"Loamy, Sandy"
467,India,Soybeans,1992,8947,1083,70791,25.16,Madhya Pradesh ,"Loamy, Sandy"
468,India,Soybeans,1992,8947,1083,70791,25.91,Madhya Pradesh ,"Loamy, Sandy"
469,India,Soybeans,1992,8947,1083,70791,25.52,Maharashtra ,"Loamy, Sandy"
470,India,Soybeans,1992,8947,1083,70791,26.41,Maharashtra ,"Loamy, Sandy"
471,India,Soybeans,1992,8947,1083,70791,27.24,Maharashtra ,"Loamy, Sandy"
472,India,Soybeans,1992,8947,1083,70791,25.41,Maharashtra ,"Loamy, Sandy"
473,India,Soybeans,1992,8947,1083,70791,25.73,Maharashtra ,"Loamy, Sandy"
474,India,Soybeans,1992,8947,1083,70791,25.27,Maharashtra ,"Loamy, Sandy"
475,India,Soybeans,1992,8947,1083,70791,23.79,Rajasthan,"Loamy, Sandy"
476,India,Soybeans,1992,8947,1083,70791,26.32,Rajasthan,"Loamy, Sandy"
477,India,Soybeans,1992,8947,1083,70791,25.52,Rajasthan,"Loamy, Sandy"
478,India,Soybeans,1992,8947,1083,70791,25.58,Rajasthan,"Loamy, Sandy"
479,India,Soybeans,1992,8947,1083,70791,25.14,Rajasthan,"Loamy, Sandy"
480,India,Soybeans,1992,8947,1083,70791,26.37,Rajasthan,"Loamy, Sandy"
481,India,Soybeans,1992,8947,1083,70791,24.62,Rajasthan,"Loamy, Sandy"
482,India,Soybeans,1992,8947,1083,70791,26.78,Rajasthan,"Loamy, Sandy"
483,India,Soybeans,1992,8947,1083,70791,26.78,Rajasthan,"Loamy, Sandy"
484,India,Soybeans,1992,8947,1083,70791,25.89,Rajasthan,"Loamy, Sandy"
485,India,Sweet potatoes,1992,82835,1083,70791,25.69,Odisha,"Sandy, Loamy"
486,India,Sweet potatoes,1992,82835,1083,70791,26.82,Odisha,"Sandy, Loamy"
487,India,Sweet potatoes,1992,82835,1083,70791,26.09,Odisha,"Sandy, Loamy"
488,India,Sweet potatoes,1992,82835,1083,70791,23.79,Odisha,"Sandy, Loamy"
489,India,Sweet potatoes,1992,82835,1083,70791,25.16,Odisha,"Sandy, Loamy"
490,India,Sweet potatoes,1992,82835,1083,70791,25.91,Odisha,"Sandy, Loamy"
491,India,Sweet potatoes,1992,82835,1083,70791,25.52,Odisha,"Sandy, Loamy"
492,India,Sweet potatoes,1992,82835,1083,70791,26.41,Odisha,"Sandy, Loamy"
493,India,Sweet potatoes,1992,82835,1083,70791,27.24,Odisha,"Sandy, Loamy"
494,India,Sweet potatoes,1992,82835,1083,70791,25.41,Odisha,"Sandy, Loamy"
495,India,Sweet potatoes,1992,82835,1083,70791,25.73,Odisha,"Sandy, Loamy"
496,India,Sweet potatoes,1992,82835,1083,70791,25.27,Odisha,"Sandy, Loamy"
497,India,Sweet potatoes,1992,82835,1083,70791,23.79,West Bengal,"Sandy, Loamy"
498,India,Sweet potatoes,1992,82835,1083,70791,26.32,West Bengal,"Sandy, Loamy"
499,India,Sweet potatoes,1992,82835,1083,70791,25.52,West Bengal,"Sandy, Loamy"
500,India,Sweet potatoes,1992,82835,1083,70791,25.58,West Bengal,"Sandy, Loamy"
501,India,Sweet potatoes,1992,82835,1083,70791,25.14,West Bengal,"Sandy, Loamy"
502,India,Sweet potatoes,1992,82835,1083,70791,26.37,West Bengal,"Sandy, Loamy"
503,India,Sweet potatoes,1992,82835,1083,70791,24.62,West Bengal,"Sandy, Loamy"
504,India,Sweet potatoes,1992,82835,1083,70791,26.78,West Bengal,"Sandy, Loamy"
505,India,Sweet potatoes,1992,82835,1083,70791,26.78,West Bengal,"Sandy, Loamy"
506,India,Sweet potatoes,1992,82835,1083,70791,25.89,West Bengal,"Sandy, Loamy"
507,India,Wheat,1992,23940,1083,70791,25.69,Punjab,"Loamy, Sandy"
508,India,Wheat,1992,23940,1083,70791,26.82,Punjab,"Loamy, Sandy"
509,India,Wheat,1992,23940,1083,70791,26.09,Punjab,"Loamy, Sandy"
510,India,Wheat,1992,23940,1083,70791,23.79,Punjab,"Loamy, Sandy"
511,India,Wheat,1992,23940,1083,70791,25.16,Punjab,"Loamy, Sandy"
512,India,Wheat,1992,23940,1083,70791,25.91,Uttar Pradesh,"Loamy, Sandy"
513,India,Wheat,1992,23940,1083,70791,25.52,Uttar Pradesh,"Loamy, Sandy"
514,India,Wheat,1992,23940,1083,70791,26.41,Uttar Pradesh,"Loamy, Sandy"
515,India,Wheat,1992,23940,1083,70791,27.24,Uttar Pradesh,"Loamy, Sandy"
516,India,Wheat,1992,23940,1083,70791,25.41,Uttar Pradesh,"Loamy, Sandy"
517,India,Wheat,1992,23940,1083,70791,25.73,Uttar Pradesh,"Loamy, Sandy"
518,India,Wheat,1992,23940,1083,70791,25.27,Uttar Pradesh,"Loamy, Sandy"
519,India,Wheat,1992,23940,1083,70791,23.79,Uttar Pradesh,"Loamy, Sandy"
520,India,Wheat,1992,23940,1083,70791,26.32,Uttar Pradesh,"Loamy, Sandy"
521,India,Wheat,1992,23940,1083,70791,25.52,Uttar Pradesh,"Loamy, Sandy"
522,India,Wheat,1992,23940,1083,70791,25.58,Uttar Pradesh,"Loamy, Sandy"
523,India,Wheat,1992,23940,1083,70791,25.14,Haryana,"Loamy, Sandy"
524,India,Wheat,1992,23940,1083,70791,26.37,Haryana,"Loamy, Sandy"
525,India,Wheat,1992,23940,1083,70791,24.62,Haryana,"Loamy, Sandy"
526,India,Wheat,1992,23940,1083,70791,26.78,Haryana,"Loamy, Sandy"
527,India,Wheat,1992,23940,1083,70791,26.78,Haryana,"Loamy, Sandy"
528,India,Wheat,1992,23940,1083,70791,25.89,Haryana,"Loamy, Sandy"
529,India,Cassava,1993,230430,1083,66388,25.88,Kerala ,"Sandy,Loamy"
530,India,Cassava,1993,230430,1083,66388,27.46,Kerala ,"Sandy,Loamy"
531,India,Cassava,1993,230430,1083,66388,26.1,Kerala ,"Sandy,Loamy"
532,India,Cassava,1993,230430,1083,66388,24.34,Kerala ,"Sandy,Loamy"
533,India,Cassava,1993,230430,1083,66388,25.22,Kerala ,"Sandy,Loamy"
534,India,Cassava,1993,230430,1083,66388,25.75,Kerala ,"Sandy,Loamy"
535,India,Cassava,1993,230430,1083,66388,25.92,Kerala ,"Sandy,Loamy"
536,India,Cassava,1993,230430,1083,66388,26.34,Kerala ,"Sandy,Loamy"
537,India,Cassava,1993,230430,1083,66388,27.24,Kerala ,"Sandy,Loamy"
538,India,Cassava,1993,230430,1083,66388,25.5,Kerala ,"Sandy,Loamy"
539,India,Cassava,1993,230430,1083,66388,26.32,Tamil nadu,"Sandy,Loamy"
540,India,Cassava,1993,230430,1083,66388,25.27,Tamil nadu,"Sandy,Loamy"
541,India,Cassava,1993,230430,1083,66388,24.34,Tamil nadu,"Sandy,Loamy"
542,India,Cassava,1993,230430,1083,66388,26.07,Tamil nadu,"Sandy,Loamy"
543,India,Cassava,1993,230430,1083,66388,25.92,Tamil nadu,"Sandy,Loamy"
544,India,Cassava,1993,230430,1083,66388,25.66,Tamil nadu,"Sandy,Loamy"
545,India,Cassava,1993,230430,1083,66388,25.06,Tamil nadu,"Sandy,Loamy"
546,India,Cassava,1993,230430,1083,66388,27.07,Tamil nadu,"Sandy,Loamy"
547,India,Cassava,1993,230430,1083,66388,24.74,Tamil nadu,"Sandy,Loamy"
548,India,Cassava,1993,230430,1083,66388,27.04,Tamil nadu,"Sandy,Loamy"
549,India,Cassava,1993,230430,1083,66388,27.04,Tamil nadu,"Sandy,Loamy"
550,India,Cassava,1993,230430,1083,66388,25.97,Tamil nadu,"Sandy,Loamy"
551,India,Maize,1993,16015,1083,66388,25.88,Karnataka ,"Loamy,Sandy"
552,India,Maize,1993,16015,1083,66388,27.46,Karnataka ,"Loamy,Sandy"
553,India,Maize,1993,16015,1083,66388,26.1,Karnataka ,"Loamy,Sandy"
554,India,Maize,1993,16015,1083,66388,24.34,Karnataka ,"Loamy,Sandy"
555,India,Maize,1993,16015,1083,66388,25.22,Karnataka ,"Loamy,Sandy"
556,India,Maize,1993,16015,1083,66388,25.75,Andhra Pradesh,"Loamy,Sandy"
557,India,Maize,1993,16015,1083,66388,25.92,Andhra Pradesh,"Loamy,Sandy"
558,India,Maize,1993,16015,1083,66388,26.34,Andhra Pradesh,"Loamy,Sandy"
559,India,Maize,1993,16015,1083,66388,27.24,Andhra Pradesh,"Loamy,Sandy"
560,India,Maize,1993,16015,1083,66388,25.5,Andhra Pradesh,"Loamy,Sandy"
561,India,Maize,1993,16015,1083,66388,26.32,Bihar,"Loamy,Sandy"
562,India,Maize,1993,16015,1083,66388,25.27,Bihar,"Loamy,Sandy"
563,India,Maize,1993,16015,1083,66388,24.34,Bihar,"Loamy,Sandy"
564,India,Maize,1993,16015,1083,66388,26.07,Bihar,"Loamy,Sandy"
565,India,Maize,1993,16015,1083,66388,25.92,Bihar,"Loamy,Sandy"
566,India,Maize,1993,16015,1083,66388,25.66,Bihar,"Loamy,Sandy"
567,India,Maize,1993,16015,1083,66388,25.06,Bihar,"Loamy,Sandy"
568,India,Maize,1993,16015,1083,66388,27.07,Bihar,"Loamy,Sandy"
569,India,Maize,1993,16015,1083,66388,24.74,Bihar,"Loamy,Sandy"
570,India,Maize,1993,16015,1083,66388,27.04,Bihar,"Loamy,Sandy"
571,India,Maize,1993,16015,1083,66388,27.04,Bihar,"Loamy,Sandy"
572,India,Maize,1993,16015,1083,66388,25.97,Bihar,"Loamy,Sandy"
573,India,Potatoes,1993,149024,1083,66388,25.88,Uttar Pradesh,"Sandy, Loamy"
574,India,Potatoes,1993,149024,1083,66388,27.46,Uttar Pradesh,"Sandy, Loamy"
575,India,Potatoes,1993,149024,1083,66388,26.1,Uttar Pradesh,"Sandy, Loamy"
576,India,Potatoes,1993,149024,1083,66388,24.34,Uttar Pradesh,"Sandy, Loamy"
577,India,Potatoes,1993,149024,1083,66388,25.22,Uttar Pradesh,"Sandy, Loamy"
578,India,Potatoes,1993,149024,1083,66388,25.75,Uttar Pradesh,"Sandy, Loamy"
579,India,Potatoes,1993,149024,1083,66388,25.92,Uttar Pradesh,"Sandy, Loamy"
580,India,Potatoes,1993,149024,1083,66388,26.34,Uttar Pradesh,"Sandy, Loamy"
581,India,Potatoes,1993,149024,1083,66388,27.24,Uttar Pradesh,"Sandy, Loamy"
582,India,Potatoes,1993,149024,1083,66388,25.5,Uttar Pradesh,"Sandy, Loamy"
583,India,Potatoes,1993,149024,1083,66388,26.32,West Bengal,"Sandy, Loamy"
584,India,Potatoes,1993,149024,1083,66388,25.27,West Bengal,"Sandy, Loamy"
585,India,Potatoes,1993,149024,1083,66388,24.34,West Bengal,"Sandy, Loamy"
586,India,Potatoes,1993,149024,1083,66388,26.07,West Bengal,"Sandy, Loamy"
587,India,Potatoes,1993,149024,1083,66388,25.92,West Bengal,"Sandy, Loamy"
588,India,Potatoes,1993,149024,1083,66388,25.66,Punjab,"Sandy, Loamy"
589,India,Potatoes,1993,149024,1083,66388,25.06,Punjab,"Sandy, Loamy"
590,India,Potatoes,1993,149024,1083,66388,27.07,Punjab,"Sandy, Loamy"
591,India,Potatoes,1993,149024,1083,66388,24.74,Punjab,"Sandy, Loamy"
592,India,Potatoes,1993,149024,1083,66388,27.04,Punjab,"Sandy, Loamy"
593,India,Potatoes,1993,149024,1083,66388,27.04,Punjab,"Sandy, Loamy"
594,India,Potatoes,1993,149024,1083,66388,25.97,Punjab,"Sandy, Loamy"
595,India,Rice,1993,28303,1083,66388,25.88,West Bengal,"Clay, Clayskeletal"
596,India,Rice,1993,28303,1083,66388,27.46,West Bengal,"Clay, Clayskeletal"
597,India,Rice,1993,28303,1083,66388,26.1,West Bengal,"Clay, Clayskeletal"
598,India,Rice,1993,28303,1083,66388,24.34,West Bengal,"Clay, Clayskeletal"
599,India,Rice,1993,28303,1083,66388,25.22,West Bengal,"Clay, Clayskeletal"
600,India,Rice,1993,28303,1083,66388,25.75,West Bengal,"Clay, Clayskeletal"
601,India,Rice,1993,28303,1083,66388,25.92,Punjab,"Clay, Clayskeletal"
602,India,Rice,1993,28303,1083,66388,26.34,Punjab,"Clay, Clayskeletal"
603,India,Rice,1993,28303,1083,66388,27.24,Punjab,"Clay, Clayskeletal"
604,India,Rice,1993,28303,1083,66388,25.5,Punjab,"Clay, Clayskeletal"
605,India,Rice,1993,28303,1083,66388,26.32,Punjab,"Clay, Clayskeletal"
606,India,Rice,1993,28303,1083,66388,25.27,Tamil nadu,"Clay, Clayskeletal"
607,India,Rice,1993,28303,1083,66388,24.34,Tamil nadu,"Clay, Clayskeletal"
608,India,Rice,1993,28303,1083,66388,26.07,Tamil nadu,"Clay, Clayskeletal"
609,India,Rice,1993,28303,1083,66388,25.92,Tamil nadu,"Clay, Clayskeletal"
610,India,Rice,1993,28303,1083,66388,25.66,Tamil nadu,"Clay, Clayskeletal"
611,India,Rice,1993,28303,1083,66388,25.06,Tamil nadu,"Clay, Clayskeletal"
612,India,Rice,1993,28303,1083,66388,27.07,Andhra Pradesh,"Clay, Clayskeletal"
613,India,Rice,1993,28303,1083,66388,24.74,Andhra Pradesh,"Clay, Clayskeletal"
614,India,Rice,1993,28303,1083,66388,27.04,Andhra Pradesh,"Clay, Clayskeletal"
615,India,Rice,1993,28303,1083,66388,27.04,Andhra Pradesh,"Clay, Clayskeletal"
